Format,Title,Artist,Release Year,Genre(s),Country,RIYL,Location (Shelf),Album Cover URL,Fill In?
Record,Globe of Frogs,Robyn Hitchcock and the Egyptians,1988,Alternative Rock,US,"The Soft Boys, XTC, The dB's, The Feelies, The Bongos",A3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/b7/90/b5/b790b51e-1387-ac3f-8db4-0b6ad64bdeab/199538619188.jpg/600x600bb.jpg,Been Filled
Record,A Crazy Steal,Hollies,1977,"Pop Rock, Ballad",Germany,"The Beatles, The Byrds, The Beach Boys, The Zombies, The Kinks",A3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/c5/5f/0a/c55f0a27-adaf-3954-0179-3229de776c22/0825646193189.jpg/600x600bb.jpg,Been Filled
Record,Russian Roulette,Hollies,1976,"Pop Rock, Soft Rock",UK,"The Beatles, The Byrds, The Beach Boys, The Zombies, The Kinks",A3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/6d/4e/6a/6d4e6aa0-2117-56c2-1d19-ccced480fba9/4099964216790.jpg/600x600bb.jpg,Been Filled
Record,Words and Music By Bob Dylan,Hollies,1969,Folk Rock,US,"The Byrds, The Band, Fairport Convention, Pentangle, The Lovin' Spoonful",A3,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/40/0b/4c/400b4c90-7018-9f7e-7103-23cc5cc81986/886447989555.jpg/600x600bb.jpg,Been Filled
Record,Abandoned,Hollow Heyday,1989,"Alternative Rock, Punk",US,"The Replacements, Hüsker Dü, The Feelies, The dB's, The Bongos",A3,https://lastfm.freetls.fastly.net/i/u/300x300/3944dfe22bf4aaee0b70b3bb0b4484ab.jpg,Been Filled
Record,Cresta,The Hollow Men,1990,Indie Rock,UK & Europe,"The Smiths, The Wedding Present, The Housemartins, The Pastels, The June Brides",A3,https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/ea/50/4b/ea504b0c-29dd-ce6e-157c-487513b19beb/886445744880.jpg/600x600bb.jpg,Been Filled
Record,History and Geography,Home and Garden,1984,"New Wave, Art Rock, Minimal",US,"Talking Heads, Devo, The Residents, The B-52's, Pere Ubu",A3,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/02/44/d8/0244d82f-6ea1-29fc-23ee-e0d08124d109/888003914650.jpg/600x600bb.jpg,Been Filled
Record,Dancehall Sweethearts,Horslips,1974,"Folk Rock, Psychedelic Rock, Classic Rock",UK,"Jethro Tull, Fairport Convention, Steeleye Span, Pentangle, The Incredible String Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9e/99/d0/9e99d054-b3dc-ce6f-1efb-756a3d6fe524/190374216067.png/600x600bb.jpg,Been Filled
Record,Drive the Cold Winter Away,Horslips,1975,"Acoustic, Folk, Celtic, Holiday",Ireland,"Jethro Tull, Fairport Convention, Steeleye Span, Pentangle, The Incredible String Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/6b/8c/cd/6b8ccd78-de82-0799-34d5-ef7db3d14b78/190374216081.png/600x600bb.jpg,Been Filled
Record,Live It Up,David Johansen,2008,New Wave,UK,"New York Dolls, Lou Reed, Iggy Pop, The Stooges, The Heartbreakers",A3,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/3e/2f/e5/3e2fe5a1-ba6c-1301-91d2-5edbad24ba10/886446937601.jpg/600x600bb.jpg,Been Filled
Record,Been Caught Stealin,Jane's Addiction,1990,Alternative Rock,US,"Red Hot Chili Peppers, Faith No More, Soundgarden, Alice in Chains, Pearl Jam",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/38/f8/89/38f8893a-bf4b-3b21-132e-6fda27fb278b/Cover.jpg/600x600bb.jpg,Been Filled
Record,Sit Down,James,1991,Indie Rock,UK,"The Smiths, The Stone Roses, Happy Mondays, Inspiral Carpets, The Charlatans",A3,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/ce/52/4a/ce524ac5-543c-5ee4-f934-2184b5fad689/00028943162524.rgb.jpg/600x600bb.jpg,Been Filled
Record,Rides Again,James Gang,1970,Classic Rock,US,"Joe Walsh, The Eagles, The Allman Brothers Band, Lynyrd Skynyrd, The Doobie Brothers",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/3f/ab/d8/3fabd821-8b01-94ee-dc61-b25ec86b969b/06UMGIM12677.rgb.jpg/600x600bb.jpg,Been Filled
Record,Hollies,The Hollies,1974,"Soft Rock, Pop Rock",US,"The Beatles, The Byrds, The Beach Boys, The Zombies, The Kinks",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/39/31/4b/mzi.siugmvbc.jpg/600x600bb.jpg,Been Filled
Record,Back with a Bong,Murphy's Law,1994,"Hardcore, Punk",US,"Bad Brains, Agnostic Front, Cro-Mags, Sick of It All, Gorilla Biscuits",A3,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/d6/57/4a/d6574a69-9525-4c84-1a1d-cd046f07228b/195497242184.jpg/600x600bb.jpg,Been Filled
Record,A Question of Balance,Moody Blues,1970,Prog Rock,UK,"Pink Floyd, Yes, Genesis, King Crimson, Emerson Lake & Palmer",A3,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/7c/32/b7/7c32b7d2-330e-5f16-8e48-6bccec52445f/00600753066263.rgb.jpg/600x600bb.jpg,Been Filled
Record,Someone's Got to Give,Moodists,1987,"Blues Rock, Alternative Rock, Indie Rock",UK,"The Go-Betweens, The Triffids, The Church, The Bats, The Chills",A3,https://i.discogs.com/BzP6mMMAeuzkJripdMfZUfKHcgeScv3q0fzuHfgaC8k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNDk4/MDItMTIzMTM2MDYy/Ny5qcGVn.jpeg,Been Filled
Record,Tonight We Ride,Michael Murphey,1986,Country,US,"Willie Nelson, Waylon Jennings, Johnny Cash, Kris Kristofferson, Merle Haggard",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/1a/15/d9/1a15d91e-b76d-2317-5fe7-a5304f0aa87c/5059460074682.jpg/600x600bb.jpg,Been Filled
Record,The Jealous Kind,Delbert Mcclinton,1980,"Rhythm & Blues, Bayou Funk",US,"Dr. John, Little Feat, The Band, The Allman Brothers Band, The Neville Brothers",A3,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f4/a5/d0/f4a5d09d-4e10-8c7b-9a31-142d897422a0/25UM1IM68838.rgb.jpg/600x600bb.jpg,Been Filled
Record,Crippled Children Suck,The Meatmen,1990,"Hardcore, Punk",US,"Dead Kennedys, Black Flag, Minor Threat, Bad Brains, Circle Jerks",A3,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/f1/5f/14/f15f1402-a4eb-6f51-6554-6743a547cd59/cover.jpg/600x600bb.jpg,Been Filled
Record,Marseille,Marseille,1979,Hard Rock,UK,"Thin Lizzy, UFO, Judas Priest, Rainbow, Whitesnake",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ec/f5/45/ecf545c0-24bd-90de-7639-3069e648c51d/075679804938.jpg/600x600bb.jpg,Been Filled
Record,Disturbing the Peace,Little Charlie and the Nightcats,1988,Blues Rock,US,"Stevie Ray Vaughan, Johnny Winter, ZZ Top, The Fabulous Thunderbirds, Jimmie Vaughan",A3,https://is1-ssl.mzstatic.com/image/thumb/Features/de/1a/e0/dj.bxzgkaus.jpg/600x600bb.jpg,Been Filled
Record,The Big Break,Little Charlie and the Nightcats,1989,"Rock & Roll, Rhythm & Blues",UK & Europe,"Stevie Ray Vaughan, Johnny Winter, ZZ Top, The Fabulous Thunderbirds, Jimmie Vaughan",A3,https://is1-ssl.mzstatic.com/image/thumb/Features/f1/9b/0c/dj.bipuimdw.jpg/600x600bb.jpg,Been Filled
Record,Nicely Out of Tune,Lindisfarne,1970,Folk Rock,UK,"Fairport Convention, Steeleye Span, Pentangle, The Incredible String Band, Jethro Tull",A3,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/f7/4b/52/f74b523c-ddb6-80a8-00f3-fa9f8ca9ccaf/00724357990257.jpg/600x600bb.jpg,Been Filled
Record,Fog on the Tyne,Lindisfarne,1971,Folk Rock,UK,"Fairport Convention, Steeleye Span, Pentangle, The Incredible String Band, Jethro Tull",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/35/30/3d/35303d15-1754-1bf3-26ef-e6a1fa59cb3c/00724357990356.jpg/600x600bb.jpg,Been Filled
Record,Weirdo Libido,Lime Spiders,1987,Garage Rock,Australia,"The Scientists, The Hoodoo Gurus, The Stems, The Church, Radio Birdman",A3,https://lastfm.freetls.fastly.net/i/u/300x300/687c21be475641f8c15d7bd5fd516fae.png,Been Filled
Record,Slave Girl,Lime Spiders,1984,Garage Rock,Australia,"The Scientists, The Hoodoo Gurus, The Stems, The Church, Radio Birdman",A3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/fa/95/ea/fa95eaed-f17f-f51b-1e72-0cc2733b673f/cover.jpg/600x600bb.jpg,Been Filled
Record,Very Best Of,Dave Mason,1978,Classic Rock,US,"Traffic, Blind Faith, The Rolling Stones, The Who, The Kinks",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/7d/5b/04/7d5b0401-b944-b628-8eb2-d0cb49fb6ca5/603497925599.jpg/600x600bb.jpg,Been Filled
Record,Is Alive,Dave Mason,1973,Folk Rock,US,"Traffic, Blind Faith, The Rolling Stones, The Who, The Kinks",A3,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/17/79/e7/1779e7c5-95ac-dceb-2e77-bfb3ac895967/22UMGIM43336.rgb.jpg/600x600bb.jpg,Been Filled
Record,Second Sight,Lonnie Mack,1986,"Chicago Blues, Modern Electric Blues",US,"Stevie Ray Vaughan, Johnny Winter, ZZ Top, The Fabulous Thunderbirds, Jimmie Vaughan",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/y2004/m04/d19/h20/s05.rxwljoea.jpg/600x600bb.jpg,Been Filled
Record,Baroque Masterpieces for Trumpet and Organ,Edward Tarr,1973,Baroque,US,"Wynton Marsalis, Maurice André, Hakan Hardenberger, Alison Balsom, Tine Thing Helseth",A3,https://i.discogs.com/xSspesbBOY_LXHDMOv9S40kKiIGjKYwK7dSJw_Yr7Ns/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3Njgx/MzYtMTMwMDE1NjQz/MC5qcGVn.jpeg,Been Filled
Record,Sanctuary,J Geils Band,1978,"Rock & Roll, Blues Rock",US,"The Rolling Stones, The Faces, The Black Crowes, The Allman Brothers Band, Little Feat",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/7c/e0/0e/7ce00ea3-8981-3900-4b38-592360c8c3a3/00602537700974.rgb.jpg/600x600bb.jpg,Been Filled
Record,Ride a Rock Horse,Roger Daltrey,1975,Pop Rock,US,"The Who, The Faces, The Rolling Stones, The Kinks, Bad Company",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/9d/b4/7b/mzi.twpyktxp.jpg/600x600bb.jpg,Been Filled
Record,Lovelyville,Thinking Fellers Union Local 282,1991,"Indie Rock, Noise Rock, Lo-Fi",US,"Pavement, Sebadoh, Guided by Voices, The Flaming Lips, The Olivia Tremor Control",A3,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/62/f8/7f/62f87fbe-7448-140d-ae84-562076e0a48c/194171198182.jpg/600x600bb.jpg,Been Filled
Record,Ladies Invited,J Geils Band,1973,"Blues Rock, Pop Rock",US,"The Rolling Stones, The Faces, The Black Crowes, The Allman Brothers Band, Little Feat",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/32/44/f5/mzi.aslgncbk.jpg/600x600bb.jpg,Been Filled
Record,Live,Mott the Hoople,1974,Glam,US,"David Bowie, T. Rex, Roxy Music, Slade, Sweet",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/12/46/6f/mzi.nupwuygs.jpg/600x600bb.jpg,Been Filled
Record,Approved By,Motors,1978,"New Wave, Pub Rock, Power Pop",UK,"The Jam, The Undertones, The Chords, The Lambrettas, Secret Affair",A3,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/d7/98/e5/d798e553-ae9a-c41a-7623-77ea0f471054/05099926670355.jpg/600x600bb.jpg,Been Filled
Record,All Four One',Motels,1982,"New Wave, Pop Rock",US,"The Cars, Blondie, The Pretenders, The Go-Go's, The Bangles",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/41/db/15/41db15a9-7b83-fb4a-784a-f9e96d12c230/00724352069651.jpg/600x600bb.jpg,Been Filled
Record,Wavelength,Van Morrison,1978,"Pop Rock, Soul",US,"Bruce Springsteen, Bob Dylan, Tom Waits, Leonard Cohen, Nick Cave",A3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a2/68/9f/a2689f46-8930-0fca-da2d-b469d45cb841/886445370898_Cover.jpg/600x600bb.jpg,Been Filled
Record,It's Too Late to Stop Now,Van Morrison,2016,"Blues Rock, Fusion, Classic Rock",Europe,"Bruce Springsteen, Bob Dylan, Tom Waits, Leonard Cohen, Nick Cave",A3,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/48/44/fd/4844fdfb-7cab-3c81-9a6c-f936bf83560e/886445378696_Cover.jpg/600x600bb.jpg,Been Filled
Record,Blackbird,Mose Jones,1978,Southern Rock,US,"The Allman Brothers Band, Lynyrd Skynyrd, The Marshall Tucker Band, The Outlaws, The Charlie Daniels Band",A3,https://lastfm.freetls.fastly.net/i/u/300x300/c3f83b0dfe9a255c5e7c943037e63a5f.jpg,Been Filled
Record,801 Live,Phil Manzanera,1977,"Rock & Roll, Prog Rock, Ambient",US,"Roxy Music, Brian Eno, David Bowie, Pink Floyd, King Crimson",A3,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/88/ab/8c/88ab8c7b-6973-39f5-e565-9a839828039f/00077778702955.jpg/600x600bb.jpg,Been Filled
Record,Little Feat,Little Feat,1971,"Blues Rock, Country Rock",US,"The Allman Brothers Band, The Band, The Grateful Dead, The Doobie Brothers, The Marshall Tucker Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c3/c3/f9/c3c3f92a-5176-38ad-7736-870561382e8e/mzi.ieqzdzyg.jpg/600x600bb.jpg,Been Filled
Record,Dixie Chicken,Little Feat,1973,"Southern Rock, Bayou Funk, Louisiana Blues",US,"The Allman Brothers Band, The Band, The Grateful Dead, The Doobie Brothers, The Marshall Tucker Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/ee/e2/f6/eee2f674-8d4a-0794-107b-ddfeb09d1e4d/603497837489.jpg/600x600bb.jpg,Been Filled
Record,Feats Don't Fail Me Now,Little Feat,1974,"Blues Rock, Southern Rock",US,"The Allman Brothers Band, The Band, The Grateful Dead, The Doobie Brothers, The Marshall Tucker Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a4/26/ed/a426ed50-2d66-a2db-2ef5-4849cfdc3c17/603497823390.jpg/600x600bb.jpg,Been Filled
Record,Hoy Hoy,Little Feat,1981,"Pop Rock, Blues Rock, Rock & Roll, Southern Rock, AOR",US,"The Allman Brothers Band, The Band, The Grateful Dead, The Doobie Brothers, The Marshall Tucker Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/37/df/dd/mzi.vukxzgpo.jpg/600x600bb.jpg,Been Filled
Record,Sailin' Shoes,Little Feat,1972,"Blues Rock, Southern Rock, Classic Rock",US,"The Allman Brothers Band, The Band, The Grateful Dead, The Doobie Brothers, The Marshall Tucker Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/f4/6c/62/f46c6213-e69f-0673-145e-ba025dd007b0/075992725828.jpg/600x600bb.jpg,Been Filled
Record,Time Loves a Hero,Little Feat,1977,"Blues Rock, Southern Rock, Rhythm & Blues, Bayou Funk",US,"The Allman Brothers Band, The Band, The Grateful Dead, The Doobie Brothers, The Marshall Tucker Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/3c/b0/e0/mzi.yzbjeien.jpg/600x600bb.jpg,Been Filled
Record,Waiting for Columbus,Little Feat,1978,"Classic Rock, Blues Rock",US,"The Allman Brothers Band, The Band, The Grateful Dead, The Doobie Brothers, The Marshall Tucker Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c3/c3/f9/c3c3f92a-5176-38ad-7736-870561382e8e/mzi.ieqzdzyg.jpg/600x600bb.jpg,Been Filled
Record,Little River Band,Little River Band,1975,"Pop Rock, Classic Rock",US,"The Eagles, Fleetwood Mac, The Doobie Brothers, America, The Beach Boys",A3,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ca/71/37/ca7137e7-4640-175f-ccd6-ec31ff216821/22UM1IM08581.rgb.jpg/600x600bb.jpg,Been Filled
Record,First Under the Wire,Little River Band,1979,Soft Rock,US,"The Eagles, Fleetwood Mac, The Doobie Brothers, America, The Beach Boys",A3,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/47/b1/2a/47b12ab3-d2f5-d601-d2b5-59d80ca94a4b/13UABIM11807.rgb.jpg/600x600bb.jpg,Been Filled
Record,Time Exposure,Little River Band,1981,Pop Rock,US,"The Eagles, Fleetwood Mac, The Doobie Brothers, America, The Beach Boys",A3,https://lastfm.freetls.fastly.net/i/u/300x300/b92d73307ed14e6ddc4a5336df35db9c.jpg,Been Filled
Record,Tracks,McKendree Spring,1972,"Folk Rock, Psychedelic Rock, Country Rock",US,"The Band, The Byrds, The Flying Burrito Brothers, The Buffalo Springfield, The Lovin' Spoonful",A3,https://lastfm.freetls.fastly.net/i/u/300x300/45f0b77a2de0407aa5af070b06b05ea5.jpg,Been Filled
Record,Cabretta,Mink Deville,1977,"Pop Rock, Punk, New Wave, Rock & Roll",US,"The Ramones, The Heartbreakers, The Dictators, The Dead Boys, Richard Hell & The Voidoids",A3,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/58/3b/87/583b870d-6ac5-43dd-6272-af07217466aa/05099963398359.jpg/600x600bb.jpg,Been Filled
Record,The World Anthem,Mahogany Rush,2008,Rock,UK,"Jimi Hendrix, Robin Trower, Frank Marino, Stevie Ray Vaughan, Johnny Winter",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/c5/41/f1/mzi.stwuvhwv.jpg/600x600bb.jpg,Been Filled
Record,Careful,Motels,1980,New Wave,US,"The Cars, Blondie, The Pretenders, The Go-Go's, The Bangles",A3,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/11/d8/b2/11d8b2b9-7d8c-c5f5-60cc-e7fdb9f76d42/13UACIM16938.rgb.jpg/600x600bb.jpg,Been Filled
Record,Strange Boutique,The Monochrome Set,1980,"New Wave, Pop Rock, Indie Rock",UK,"The Smiths, The Wedding Present, The Housemartins, The Pastels, The June Brides",A3,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/65/ea/ae/65eaae9c-99e8-0e29-b0e9-d6f3d6c8dfcc/4015698013818.jpg/600x600bb.jpg,Been Filled
Record,Double Trouble,Frankie Miller,1978,"Hard Rock, Rhythm & Blues",US,"Rod Stewart, Faces, Humble Pie, Bad Company, Free",A3,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/76/12/da/7612da95-bd9b-0b8b-7a5e-3a37bbbb180d/5054526780699.png/600x600bb.jpg,Been Filled
Record,It's Like You Never Left,Dave Mason,1973,"Blues Rock, Prog Rock",US,"Traffic, Blind Faith, The Rolling Stones, The Who, The Kinks",A3,https://is1-ssl.mzstatic.com/image/thumb/Features/01/c3/11/dj.rwzdusnq.jpg/600x600bb.jpg,Been Filled
Record,Mariposa de Oro,Dave Mason,1978,Rock & Roll,US,"Traffic, Blind Faith, The Rolling Stones, The Who, The Kinks",A3,https://is1-ssl.mzstatic.com/image/thumb/Music/66/ba/cc/mzi.xwwlhzhu.jpg/600x600bb.jpg,Been Filled
Record,Back Into the Future,Man,1973,Prog Rock,UK,"Pink Floyd, Yes, Genesis, King Crimson, Emerson Lake & Palmer",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ef/7e/7e/ef7e7ed5-0f20-cfbd-0f16-055f244024eb/5099969666759_3600x3600_300dpi.jpg/600x600bb.jpg,Been Filled
Record,Long Distance Voyager,Moody Blues,1981,"Art Rock, Pop Rock, Symphonic Rock, Prog Rock",US,"Pink Floyd, Yes, Genesis, King Crimson, Emerson Lake & Palmer",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a0/b3/22/a0b3228c-1806-013b-7fa7-c4afa31c54fb/00602567756699.rgb.jpg/600x600bb.jpg,Been Filled
Record,Every Good Boy Deserves Favour,Moody Blues,1971,Psychedelic Rock,UK,"Pink Floyd, Yes, Genesis, King Crimson, Emerson Lake & Palmer",A3,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/0c/09/94/0c0994e6-e990-d798-fe5a-02242ab29f2b/00600753066270.rgb.jpg/600x600bb.jpg,Been Filled
Record,Paper Money,Montrose,1974,Hard Rock,US,"Van Halen, Aerosmith, Led Zeppelin, Deep Purple, Bad Company",A3,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/7c/1c/4f/7c1c4fdd-3183-d507-f9ca-85faaf0bb8fb/603497871797.jpg/600x600bb.jpg,Been Filled
Record,Eligible Bachelors,Monochrome Set,1982,"Pop Rock, Indie Rock",UK,"The Smiths, The Wedding Present, The Housemartins, The Pastels, The June Brides",A3,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d5/e5/3f/d5e53f3f-dd43-cc4e-be9d-e3fac5a525d6/190295009618.jpg/600x600bb.jpg,Been Filled
Record,Life for the Taking,Eddie Money,1978,Rock,US,"Bruce Springsteen, Bob Seger, Tom Petty, John Mellencamp, Steve Miller Band",A3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ca/50/2f/ca502f65-f901-fcc2-c2fb-295aea5213b4/074643559829.jpg/600x600bb.jpg,Been Filled
Record,Sleeper Catcher,Little River Band,1978,"Classic Rock, Pop Rock",US,"The Eagles, Fleetwood Mac, The Doobie Brothers, America, The Beach Boys",A3,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/c9/af/4c/c9af4c89-17d5-d587-393d-1d6a071ecead/22UM1IM08564.rgb.jpg/600x600bb.jpg,Been Filled
Record,Men Without Women,Little Steven,1982,Pop Rock,Europe,"Bruce Springsteen, Southside Johnny, Graham Parker, Joe Jackson, Elvis Costello",A3,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/61/01/9e/61019e38-1219-17bc-bd21-9dc8c460506a/19UMGIM79704.rgb.jpg/600x600bb.jpg,Been Filled
Record,Rockets,Rockets,1977,"Electro, Disco",Italy,"Kraftwerk, Giorgio Moroder, Jean-Michel Jarre, Tangerine Dream, Vangelis",A3,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/91/a4/75/91a47575-6b64-62aa-d17f-96dad6112d7c/859719610198_cover.jpg/600x600bb.jpg,Been Filled
Record,Rock Invasion,Rock Invasion,1986,"Hard Rock, Glam",US,"Mötley Crüe, Ratt, W.A.S.P., Twisted Sister, Quiet Riot",A3,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/2b/1d/82/2b1d8219-c65a-043a-4d79-026d2e5fbedd/859733269433_cover.jpg/600x600bb.jpg,Been Filled
Record,No Ballads,Rockets,2009,Rock,US,"Kraftwerk, Giorgio Moroder, Jean-Michel Jarre, Tangerine Dream, Vangelis",A3,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a1/4d/6b/a14d6bc2-804f-82a8-2298-38fda4d987c9/59e84e53-5d6e-422e-bc97-4bfa89b72642.jpg/600x600bb.jpg,Been Filled
Record,Robbie Robertson,Robbie Robertson,1987,Pop Rock,UK & Europe,"The Band, Bob Dylan, Neil Young, Van Morrison, Leonard Cohen",A3,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/85/01/58/85015836-f1e3-288d-2b6f-5ab2151bc3af/00720642416020.rgb.jpg/600x600bb.jpg,Been Filled
Record,North by Northwest,Tom Robinson,1982,New Wave,UK,"The Clash, The Jam, The Undertones, The Ruts, The Stranglers",A3,https://lastfm.freetls.fastly.net/i/u/300x300/69b2e893f62eff7ecccb19dfc51dcd24.jpg,Been Filled
Record,Hope and Glory,Tom Robinson,1984,Pop Rock,UK,"The Clash, The Jam, The Undertones, The Ruts, The Stranglers",A3,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7b/ee/d5/7beed51f-89a0-2808-20a7-69efb76745ac/cover.jpg/600x600bb.jpg,Been Filled
Record,Drastic Measures,Kansas,1983,Classic Rock,USA,,E1,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Record,Three Times and Waving,Breathless,1987,"Rock, New Wave, Shoegaze",UK,"The Reegs, The Opposition, Telstar Ponies, Spoonfed Hybrid",J3,https://www.discogs.com/master/66486-Breathless-Three-Times-And-Waving?srsltid=AfmBOooiKSb5dAeB7G69Q0IUFYGSuusLpHl6vELXIuwnfld57SMrW23t&image=1578591.SW1hZ2U6MTA2OTE3Mzg%3D,
Record,The Glass Bead Game,Beathless,1986,"Rock, New Wave, Shoegaze",UK,"The Reegs, The Opposition, Telstar Ponies, Spoonfed Hybrid",J3,https://www.discogs.com/master/66482-Breathless-The-Glass-Bead-Game/image/SW1hZ2U6NDQ0NTc1NTc=,
Record,Nailing Colors to the Wheel,Breathless,1986,"Rock, New Wave, Shoegaze",UK,"The Reegs, The Opposition, Telstar Ponies, Spoonfed Hybrid",J3,https://www.discogs.com/release/405854-Breathless-Nailing-Colours-To-The-Wheel/image/SW1hZ2U6OTg0OTMxNDQ=,
Record,Brainfood,Various,1989,Punk Rock,USA,"Minor Threat, Suicidal Tendencies, Bad Brains",J3,https://www.discogs.com/release/2682634-Various-Brain-Food/image/SW1hZ2U6MjU2NTU4MzU=,
Record,Help Save the Youth of America EP: Live and Dubious,Billy Bragg,1988,"Rock, Folk Rock",USA,"Neil Young, Bruce Springsteen, The Bobby Fuller Four, CCR",J3,https://www.discogs.com/release/2070385-Billy-Bragg-Help-Save-The-Youth-Of-America-EP-Live-And-Dubious/image/SW1hZ2U6MzQzNTAyMA==,
Record,The Virgin Land,Fear of Darkness,1986,"Death Rock, New Wave, Goth Rock",UK,"The March Violets, Bauhaus, Christian Death, ",J3,https://www.discogs.com/master/1331074-Fear-Of-Darkness-The-Virgin-Land/image/SW1hZ2U6MTA1ODE0ODE=,
Record,Die for Allah,Fearless Iranians from Hell,1987,Punk Rock,USA,"Suicidal Tendencies, Municipal Waste, D.R.I, Crucifix",J3,https://www.discogs.com/master/318277-Fearless-Iranians-From-Hell-Die-For-Allah/image/SW1hZ2U6OTk2Mzk5Mw==,
